handle,sku,name,brand,finish,description,install_notes,recommended_for,notes
rgbg-gloss-metallic-dark-teal-green-colored-ppf-m-gn-04,M-GN-04,RGBG Gloss Metallic Dark Teal Green Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-eminent-white-colored-ppf-m-we-01,M-WE-01,RGBG Gloss Metallic Eminent White Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-english-green-colored-ppf-m-gn-03,M-GN-03,RGBG Gloss Metallic English Green Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-frozen-berry-pink-colored-ppf-m-pk-01,M-PK-01,RGBG Gloss Metallic Frozen Berry Pink Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-garnet-red-colored-ppf-m-rd-02,M-RD-02,RGBG Gloss Metallic Garnet Red Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-grape-purple-colored-ppf-m-pe-01,M-PE-01,RGBG Gloss Metallic Grape Purple Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-indigo-blue-colored-ppf-m-be-05,M-BE-05,RGBG Gloss Metallic Indigo Blue Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-mamba-green-colored-ppf-m-gn-02,M-GN-02,RGBG Gloss Metallic Mamba Green Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-milan-gold-colored-ppf-m-gd-01,M-GD-01,RGBG Gloss Metallic Milan Gold Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-night-blue-colored-ppf-m-be-04,M-BE-04,RGBG Gloss Metallic Night Blue Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-racing-orange-colored-ppf-m-oe-01,M-OE-01,RGBG Gloss Metallic Racing Orange Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-sky-blue-colored-ppf-m-be-02,M-BE-02,RGBG Gloss Metallic Sky Blue Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-sonic-silver-colored-ppf-m-gy-01,M-GY-01,RGBG Gloss Metallic Sonic Silver Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-soul-red-colored-ppf-m-rd-03,M-RD-03,RGBG Gloss Metallic Soul Red Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-syrup-brown-colored-ppf-lm-bn-01,LM-BN-01,RGBG Gloss Metallic Syrup Brown Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-metallic-wildberry-juice-colored-ppf-m-pe-02,M-PE-02,RGBG Gloss Metallic Wildberry Juice Colored PPF,RGBG,Metallic,,,,
rgbg-gloss-miami-blue-colored-ppf-g-be-02,G-BE-02,RGBG Gloss Miami Blue Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-nardo-grey-colored-ppf-g-gy-04,G-GY-04,RGBG Gloss Nardo Grey Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-porcelain-blue-colored-ppf-g-be-01,G-BE-01,RGBG Gloss Porcelain Blue Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-racing-red-colored-ppf-g-rd-01,G-RD-01,RGBG Gloss Racing Red Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-royal-purple-colored-ppf-p-pe-02,P-PE-02,RGBG Gloss Royal Purple Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-white-colored-ppf-g-we-01,G-WE-01,RGBG Gloss White Colored PPF,RGBG,Gloss,,,,
rgbg-gloss-wilderness-green-colored-ppf-g-gn-03,G-GN-03,RGBG Gloss Wilderness Green Colored PPF,RGBG,Gloss,,,,
rgbg-matte-black-colored-ppf-s-bk-01,S-BK-01,RGBG Matte Black Colored PPF,RGBG,Matte,,,,
rgbg-satin-amazon-green-colored-ppf-s-gn-01,S-GN-01,RGBG Satin Amazon Green Colored PPF,RGBG,Satin,,,,
rgbg-satin-anodized-bronze-colored-ppf-s-gy-01,S-GY-01,RGBG Satin Anodized Bronze Colored PPF,RGBG,Satin,,,,
rgbg-satin-anodized-silver-colored-ppf-s-gy-02,S-GY-02,RGBG Satin Anodized Silver Colored PPF,RGBG,Satin,,,,
rgbg-satin-ash-grey-colored-ppf-s-gy-05,S-GY-05,RGBG Satin Ash Grey Colored PPF,RGBG,Satin,,,,
rgbg-satin-battleship-grey-colored-ppf-s-gy-04,S-GY-04,RGBG Satin Battleship Grey Colored PPF,RGBG,Satin,,,,
rgbg-satin-bright-orange-colored-ppf-s-oe-01,S-OE-01,RGBG Satin Bright Orange Colored PPF,RGBG,Satin,,,,
rgbg-satin-ceramic-white-colored-ppf-s-we-02,S-WE-02,RGBG Satin Ceramic White Colored PPF,RGBG,Satin,,,,
rgbg-satin-chrome-purple-colored-ppf-s-pe-02,S-PE-02,RGBG Satin Chrome Purple Colored PPF,RGBG,Chrome,,,,
rgbg-satin-dark-grey-colored-ppf-s-gy-06,S-GY-06,RGBG Satin Dark Grey Colored PPF,RGBG,Satin,,,,
rgbg-satin-gold-green-colored-ppf-s-gd-01,S-GD-01,RGBG Satin Gold Green Colored PPF,RGBG,Satin,,,,
rgbg-satin-green-gold-colored-ppf-s-gn-03,S-GN-03,RGBG Satin Green Gold Colored PPF,RGBG,Satin,,,,
rgbg-satin-military-green-colored-ppf-s-gn-02,S-GN-02,RGBG Satin Military Green Colored PPF,RGBG,Satin,,,,
rgbg-satin-pearl-white-colored-ppf-s-we-03,S-WE-03,RGBG Satin Pearl White Colored PPF,RGBG,Satin,,,,
rgbg-satin-purple-colored-ppf-s-pe-01,S-PE-01,RGBG Satin Purple Colored PPF,RGBG,Satin,,,,
rgbg-satin-rose-gold-colored-ppf-s-pk-01,S-PK-01,RGBG Satin Rose Gold Colored PPF,RGBG,Satin,,,,
rgbg-satin-scarlet-red-colored-ppf-s-rd-01,S-RD-01,RGBG Satin Scarlet Red Colored PPF,RGBG,Satin,,,,
rgbg-satin-slate-blue-colored-ppf-s-be-01,S-BE-01,RGBG Satin Slate Blue Colored PPF,RGBG,Satin,,,,
rgbg-satin-steel-grey-colored-ppf-s-gy-03,S-GY-03,RGBG Satin Steel Grey Colored PPF,RGBG,Satin,,,,
rgbg-satin-tunisian-blue-colored-ppf-s-be-02,S-BE-02,RGBG Satin Tunisian Blue Colored PPF,RGBG,Satin,,,,
rgbg-satin-white-colored-ppf-s-we-01,S-WE-01,RGBG Satin White Colored PPF,RGBG,Satin,,,,
smoke-head-tail-light-lens-vinyl-film,,Smoke Head/Tail Light Lens Vinyl Film,Metro Restyling,,,,,
yellow-head-tail-light-lens-vinyl-film,,Yellow Head/Tail Light Lens Vinyl Film,Metro Restyling,,,,,
